code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
o7scr4,Li Jiajia,NAME,wood,cool,0,1581,N/A,N/A,0,N/A,false,false,N/A,N/A,40,42,69,246,"Rot, Tri",1
o7qfn2,Krylov,Sid Story,wood,low,0,211,N/A,N/A,0,N/A,false,false,N/A,N/A,51,51,54,244,"Har, Roc",1
o7q538,BX,CIX,ice,cool,6,1052,N/A,N/A,0,N/A,false,false,N/A,N/A,42,49,45,268,"Spi, Roc",1
o7q528,Han Jihan,The Gamer,ice,dopesenpai,7,1638,N/A,N/A,0,N/A,false,false,N/A,N/A,53,48,44,289,"Ser, Tau",1
o7q3c9,Solar,SOLOIST,light,cool,12,958,N/A,N/A,0,N/A,false,false,N/A,N/A,43,51,40,248,"Dru, Vor",1
o7q1i1,KOKUYOU,BLACKSTAR -Theater Starless-,wind,N/A,9,1523,N/A,N/A,0,N/A,false,false,N/A,N/A,57,59,49,291,"Bod, Mim",1
o7py6i,Kyungmun,YOUNITE,ice,cool,3,1518,N/A,N/A,0,N/A,false,false,N/A,N/A,41,59,41,300,"Rol, Dru",1
o7plnc,Sajin Komamura,Bleach,light,bleach,8,918,N/A,N/A,0,N/A,false,false,N/A,N/A,45,46,52,273,"Vis, Dra",1
o7pi5m,Kallen Kaslana,Honkai Impact 3rd,ice,N/A,12,832,N/A,N/A,0,N/A,false,false,N/A,N/A,69,50,49,251,"Vor, Tim",1
o7pgd7,MARTY:,MAVE:,ice,cool,4,1446,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,43,277,"Ban, Nec",1
o7p36z,Ha Ideun,Mad Place,metal,N/A,16,1689,N/A,N/A,0,N/A,false,false,N/A,N/A,74,44,58,242,"Mys, Vor",1
o7ova0,Eternity,Reverse: 1999,wood,N/A,15,1790,N/A,N/A,0,N/A,false,false,N/A,N/A,55,40,58,234,"Roc, Sou",1
o7ol9l,Nina Zenik,Shadow and Bone,wind,N/A,13,1471,N/A,N/A,0,N/A,false,false,N/A,N/A,54,40,52,287,"Ref, Mys",1
o7obyt,Tsukasa Mikogami,CHOYOYU!: High School Prodigies Have It Easy Even in Another World!,metal,low,6,67,N/A,N/A,0,N/A,false,false,N/A,N/A,41,57,48,237,"Nec, For",1
o7oby5,Aphrodite,Hades,earth,N/A,19,1112,N/A,N/A,0,N/A,false,false,N/A,N/A,57,43,49,255,"Spi, Hyp",1
o7ob0u,Mira Kamiunten,Chained Soldier,earth,low,11,64,N/A,N/A,0,N/A,false,false,N/A,N/A,43,67,56,232,"Spi, Tau",1
o7o6rd,Yuzuki Murashige,Skip and Loafer,wind,N/A,15,1876,N/A,N/A,0,N/A,false,false,N/A,N/A,52,57,57,239,"Cos, Roc",1
o7o4xx,Spider-Punk (Hobie Brown),Spider-Man: Into the Spider-Verse,metal,N/A,70,927,N/A,N/A,0,N/A,false,false,N/A,N/A,48,52,71,238,"Bli, Tau",1
o7o2e1,Clotted Cream Cookie,Cookie Run,wind,cookie,10,1920,N/A,N/A,0,N/A,false,false,N/A,N/A,57,48,43,253,"Rot, Hol",1
o7nwed,Key,SHINee,void,cool,27,1166,N/A,N/A,0,N/A,false,false,N/A,N/A,51,69,57,291,"Alm, Ato",1
o7nta6,I.N,Stray Kids,light,cool,244,246,N/A,N/A,0,N/A,false,false,N/A,N/A,46,50,51,298,"Sou, Tim",1
o7npmg,Dark Magician Girl,Yu-Gi-Oh! Monsters,ice,N/A,41,1530,N/A,N/A,0,N/A,false,false,N/A,N/A,43,40,51,258,"Hol, Har",1
o4epa1,Taiju Shiba,Tokyo Revengers,metal,tokyo,42,998,N/A,N/A,0,N/A,false,false,N/A,N/A,53,59,58,261,"Dra, Spi",1
o6rjc9,Nahoya Kawata,Tokyo Revengers,ice,tokyo,39,85,N/A,N/A,0,N/A,false,false,N/A,N/A,43,47,49,287,"Ref, Vor",1
o4tntf,Kazutora Hanemiya,Tokyo Revengers,earth,tokyo,153,760,N/A,N/A,0,N/A,false,false,N/A,N/A,55,60,49,235,"Tim, Eth",1
o7nnhc,Hakkai Shiba,Tokyo Revengers,light,tokyo,26,1349,N/A,N/A,0,N/A,false,false,N/A,N/A,53,43,46,239,"Tri, Tim",1
o7nlka,Lisa Lisa,JoJo's Bizarre Adventure: Battle Tendency,void,N/A,28,520,N/A,N/A,0,N/A,false,false,N/A,N/A,49,47,52,230,"Tem, Und",1
o7nh2i,Itachi Uchiha,Naruto,wind,N/A,1123,907,N/A,N/A,0,N/A,false,false,N/A,N/A,40,58,69,240,"Vor, Out",1
o7nf0e,Jaechan,DKZ,wood,N/A,26,649,N/A,N/A,0,N/A,false,false,N/A,N/A,42,44,60,242,"Ser, Eth",1
o7ne0g,Mikasa Ackerman,Attack on Titan,fire,aot,1298,1094,N/A,N/A,0,N/A,false,false,N/A,N/A,58,43,47,259,"Nec, For",1
o7n8ce,Kang Tae-Shik,Solo Leveling,wood,solo,3,1210,N/A,N/A,0,N/A,false,false,N/A,N/A,56,57,58,233,"Ven, Spi",1
o7n6g5,Nami,One Piece,fire,N/A,1290,1698,N/A,N/A,0,N/A,false,false,N/A,N/A,47,53,57,297,"Rot, Nec",1
o7mzku,Jo Taesung,Cherry Blossoms After Winter,ice,low,54,120,N/A,N/A,0,N/A,false,false,N/A,N/A,72,42,49,272,"Nec, Eth",1
o7mtob,Wolfgang Goldenleonard,King's Maker,wind,N/A,18,1659,N/A,N/A,0,N/A,false,false,N/A,N/A,47,62,46,237,"Wil, Tim",1
o7lta0,Park Jong-Soo,Solo Leveling,ice,solo,5,1455,N/A,N/A,0,N/A,false,false,N/A,N/A,44,60,59,238,"Spi, Out",1
o7loy0,Suhyeon,Billlie,ice,cool,12,1218,N/A,N/A,0,N/A,false,false,N/A,N/A,52,51,66,275,"Rol, Dra",1
o7lech,Shun Uruma,Juujika no Rokunin,wind,N/A,40,811,N/A,N/A,0,N/A,false,false,N/A,N/A,68,59,47,244,"Mim, Hel",1
o7lcs0,Asterope Franz,The Villainess Reverses the Hourglass,void,N/A,7,1216,N/A,N/A,0,N/A,false,false,N/A,N/A,54,52,53,288,"Tim, Dra",1
o7l1m7,Cocolia,Honkai Star Rail,fire,honkai,8,651,N/A,N/A,0,N/A,false,false,N/A,N/A,45,51,53,296,"Ser, Tim",1
o7kgim,Renatus Revol,Mashle,ice,mashle,11,562,N/A,N/A,0,N/A,false,false,N/A,N/A,48,60,57,281,"Hel, Nec",1
nvhae2,Wheein,SOLOIST,metal,N/A,11,75,N/A,N/A,0,N/A,false,false,N/A,N/A,55,57,58,238,"Ban, Spi",1
o7km9d,Baekho,NU'EST,earth,cool,1,1676,N/A,N/A,0,N/A,false,false,N/A,N/A,40,55,45,245,"Out, Ref",1
o7k9xm,Celty Sturluson,Durarara!!,void,N/A,58,1088,N/A,N/A,0,N/A,false,false,N/A,N/A,51,60,49,248,"Und, Nec",1
o7k7pe,Katarina,League of Legends,ice,N/A,39,617,N/A,N/A,0,N/A,false,false,N/A,N/A,51,48,46,269,"Hol, Vor",1
o7k5o1,Miri Sugo,Chainsaw Man,fire,N/A,64,624,N/A,N/A,0,N/A,false,false,N/A,N/A,52,48,48,249,"Spi, For",1
o7k1zh,Marik Ishtar,Yu-Gi-Oh!,light,N/A,9,693,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,47,276,"Sou, Tau",1
o7jud3,Suhyeon,Billlie,ice,N/A,12,1467,N/A,N/A,0,N/A,false,false,N/A,N/A,47,50,59,235,"Wil, Vor",1
o7jm6e,Sansa Stark,Game of Thrones,void,N/A,29,540,N/A,N/A,0,N/A,false,false,N/A,N/A,72,56,45,260,"Tim, Hyp",1
o7jjs0,Saya Kogatana,Keijo!!!!!!!!,metal,low,1,1,N/A,N/A,0,N/A,false,false,N/A,N/A,47,49,57,277,"Vor, For",1
o7jit2,Joker,Fire Force,metal,N/A,52,1408,N/A,N/A,0,N/A,false,false,N/A,N/A,49,40,49,250,"For, Mys",1
o7jaoa,Guinaifen,Honkai Star Rail,wind,honkai,36,541,N/A,N/A,0,N/A,false,false,N/A,N/A,57,40,43,246,"For, Bod",1
o7j45z,Shadow the Hedgehog,Sonic the Hedgehog,fire,N/A,130,872,N/A,N/A,0,N/A,false,false,N/A,N/A,50,73,48,300,"Dra, Sou",1
o7j3b7,Kaga Nazuna,VSPO!,light,N/A,14,781,N/A,N/A,0,N/A,false,false,N/A,N/A,42,52,45,314,"For, Bli",1
o7j1tt,Kun,WayV,earth,cool,9,261,N/A,N/A,0,N/A,false,false,N/A,N/A,80,41,74,276,"Eth, Vis",1
o7iz7q,Minnie,GI-DLE,void,cool,124,734,N/A,N/A,0,N/A,false,false,N/A,N/A,40,51,42,288,"Dru, Dra",1
o7iw0i,Sailor Mercury,Sailor Moon,metal,N/A,42,1683,N/A,N/A,0,N/A,false,false,N/A,N/A,60,42,43,251,"Rol, Rot",1
o7iqx2,Shizuka Mikazuki,Zom 100: Bucket List of the Dead,wood,N/A,84,1341,N/A,N/A,0,N/A,false,false,N/A,N/A,44,50,54,276,"Bli, Nec",1
o7imgj,Hyoyeon,Girls' Generation,void,cool,11,1603,N/A,N/A,0,N/A,false,false,N/A,N/A,41,65,49,344,"Bli, Ref",1
o7icnf,Hanyuuda Chizuru,Genshin Impact,light,genshit,8,769,N/A,N/A,0,N/A,false,false,N/A,N/A,54,59,51,289,"Mys, Alm",1
o7i1ae,Horae,Valkyrie Crusade,wind,low,0,49,N/A,N/A,0,N/A,false,false,N/A,N/A,46,40,46,277,"Vor, Mys",1
o7h1k8,Ranze Kurona,Blue Lock,wood,blue,41,1928,N/A,N/A,0,N/A,false,false,N/A,N/A,49,40,60,240,"Und, Sha",1
o7gyxn,Panty Anarchy,Panty & Stocking with Garterbelt,earth,N/A,71,734,N/A,N/A,0,N/A,false,false,N/A,N/A,50,59,41,242,"Vor, Sou",1
o7gxq9,Seoyeon,Fromis_9,ice,cool,18,1762,N/A,N/A,0,N/A,false,false,N/A,N/A,56,83,55,236,"Tem, Tri",1
o7gt56,Hizumi,Suicide Girl,wind,N/A,5,619,N/A,N/A,0,N/A,false,false,N/A,N/A,50,50,46,231,"Ban, Tem",1
o7ggc3,Tengen Uzui,Demon Slayer,fire,slayer,694,1127,N/A,N/A,0,N/A,false,false,N/A,N/A,41,55,49,232,"Ven, Hyp",1
o7fl9a,Ichigo,DARLING in the FRANXX,light,N/A,50,1385,N/A,N/A,0,N/A,false,false,N/A,N/A,42,42,41,248,"Bod, Roc",1
o7fjwn,Red,Among Us,wind,N/A,120,766,N/A,N/A,0,N/A,false,false,N/A,N/A,47,56,51,246,"Dra, Spi",1
o4hnw2,Madoka Higuchi,THE iDOLM@STER Shiny Colors,earth,low,52,61,N/A,N/A,0,N/A,false,false,N/A,N/A,46,53,51,301,"Dru, Tem",1
o7fghg,Megumi Shimizu,Shiki,fire,N/A,8,1863,N/A,N/A,0,N/A,false,false,N/A,N/A,62,54,80,239,"Ato, Mys",1
o7ffc9,Madoka Kaname,Puella Magi Madoka Magica,void,N/A,345,933,N/A,N/A,0,N/A,false,false,N/A,N/A,49,40,57,268,"Pur, Tri",1
o7f9ph,Foxtail,OK K.O.! Let's Be Heroes,ice,low,0,86,N/A,N/A,0,N/A,false,false,N/A,N/A,47,59,42,275,"Sou, Ven",1
o7f8h8,Regro Burnedead,Mashle,void,mashle,1,1288,N/A,N/A,0,N/A,false,false,N/A,N/A,85,41,40,286,"Out, Dru",1
o7f6sm,Hunter,xikers,wind,cool,8,1827,N/A,N/A,0,N/A,false,false,N/A,N/A,60,47,44,242,"Bod, Mys",1
o7f20u,Uruha Rushia,Hololive,void,N/A,163,642,N/A,N/A,0,N/A,false,false,N/A,N/A,48,40,54,253,"Pur, Tim",1
o7ey7i,Klein Moretti,Lord Of Mysteries,ice,N/A,51,967,N/A,N/A,0,N/A,false,false,N/A,N/A,40,44,58,260,"Rot, Cos",1
o7ewy5,Seto Kaiba,Yu-Gi-Oh!,void,N/A,74,931,N/A,N/A,0,N/A,false,false,N/A,N/A,60,53,55,274,"Sou, Dra",1
o7ecaz,Korekuni Ryuji,B-PROJECT,fire,N/A,6,1458,N/A,N/A,0,N/A,false,false,N/A,N/A,44,52,48,289,"Har, Roc",1
o7eabu,Manjiro Sano,Tokyo Revengers,fire,tokyo,1005,894,N/A,N/A,0,N/A,false,false,N/A,N/A,55,58,46,255,"Dru, Sha",1
o7e4rh,Yui Natsukawa,Ace of Diamond,earth,low,1,21,N/A,N/A,0,N/A,false,false,N/A,N/A,57,59,55,232,"Dra, Rot",1
o7e1hj,Lois Griffin,Family Guy,ice,low,13,81,N/A,N/A,0,N/A,false,false,N/A,N/A,48,56,54,265,"Spi, Vor",1
o7c8ah,Rikuhachima Aru,Blue Archive,void,N/A,81,727,N/A,N/A,0,N/A,false,false,N/A,N/A,56,58,57,260,"Ven, Mim",1
o7bzd1,Bishamon,Noragami,wind,N/A,61,1440,N/A,N/A,0,N/A,false,false,N/A,N/A,56,47,51,263,"Tau, Spi",1
o7bszi,LEO,SOLOIST,light,cool,4,964,N/A,N/A,0,N/A,false,false,N/A,N/A,60,52,47,277,"Tri, For",1
o7bo2m,Zhao Xiaotang,THE9,light,cool,1,557,N/A,N/A,0,N/A,false,false,N/A,N/A,58,53,53,277,"Dra, Cos",1
o7bmbr,Harbor,Valorant,ice,valo,14,1447,N/A,N/A,0,N/A,false,false,N/A,N/A,60,49,55,257,"Tri, Mys",1
o7bg2t,Kahuna,Valiant Force,ice,low,0,55,N/A,N/A,0,N/A,false,false,N/A,N/A,52,48,47,314,"Tem, Rol",1
o7b83y,Liliya Olenyeva,Honkai Impact 3rd,wind,N/A,29,1579,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,53,253,"Har, Ref",1
o7b505,Qian Jin,Link Click,metal,N/A,2,1897,N/A,N/A,0,N/A,false,false,N/A,N/A,62,46,89,258,"Vis, Bli",1
o7au5w,Aster,NU: Carnival,void,low,14,31,N/A,N/A,0,N/A,false,false,N/A,N/A,42,59,42,290,"Har, Ser",1
o7afsi,Maki Nishikino,Love Live! School Idol Project,fire,N/A,53,1221,N/A,N/A,0,N/A,false,false,N/A,N/A,55,57,48,294,"Ato, For",1
o7ad55,Junpei Saruwatari,Just Because!,void,low,0,52,N/A,N/A,0,N/A,false,false,N/A,N/A,66,46,59,234,"Sou, Spi",1
o7a03m,Siesta,The Detective Is Already Dead,ice,N/A,313,853,N/A,N/A,0,N/A,false,false,N/A,N/A,55,52,58,258,"Ser, Pur",1
o79z01,Eunseok,RIIZE,earth,cool,16,59,N/A,N/A,0,N/A,false,false,N/A,N/A,47,41,41,287,"Spi, Rot",1
o79wgg,Sigrun,Fire Emblem: Path of Radiance,void,low,0,74,N/A,N/A,0,N/A,false,false,N/A,N/A,45,44,60,291,"Dru, Bod",1
o79vi7,Kihyun,Monsta X,light,cool,15,1092,N/A,N/A,0,N/A,false,false,N/A,N/A,49,59,50,294,"Hel, Cos",1
o79uic,Myron,Another Eden: The Cat Beyond Time and Space,wind,low,0,28,N/A,N/A,0,N/A,false,false,N/A,N/A,55,57,52,264,"Hel, Har",1
o79r1l,Yatora Yaguchi,Blue Period,fire,daddy,124,1221,N/A,N/A,0,N/A,false,false,N/A,N/A,48,49,48,240,"Dra, Ser",1
o79o7u,Issei Hyoudou,High School DxD,wind,N/A,74,1430,N/A,N/A,0,N/A,false,false,N/A,N/A,51,60,70,290,"Vis, Ser",1
o79nfb,Jackson,TFboys,metal,cool,1,1532,N/A,N/A,0,N/A,false,false,N/A,N/A,68,40,50,256,"Und, Eth",1
o79b0m,Anos Voldigoad,The Misfit of Demon King Academy,earth,N/A,157,1012,N/A,N/A,0,N/A,false,false,N/A,N/A,45,59,49,280,"Mim, Tau",1
o797zh,Tenza Yamada Asaemon,Hell's Paradise: Jigokuraku,metal,gabimaru,19,1377,N/A,N/A,0,N/A,false,false,N/A,N/A,57,66,52,250,"Mys, Bel",1
o78xco,Chtholly Nota Seniorious,WorldEnd,wood,N/A,39,1988,N/A,N/A,0,N/A,false,false,N/A,N/A,43,47,58,245,"Har, Roc",1
o77l7k,Lauren Cabasse,Mashle,earth,mashle,0,294,N/A,N/A,0,N/A,false,false,N/A,N/A,56,41,76,281,"Spi, Pur",1
o776rb,Sara Chidouin,Your Turn to Die,wind,N/A,48,1178,N/A,N/A,0,N/A,false,false,N/A,N/A,72,56,43,265,"Tri, Bli",1
o76xpk,Sunoo,Enhypen,wood,cool,229,1419,N/A,N/A,0,N/A,false,false,N/A,N/A,56,50,58,241,"Cos, Tau",1
o76s7z,Zero Two,DARLING in the FRANXX,fire,N/A,3632,640,N/A,N/A,0,N/A,false,false,N/A,N/A,51,43,42,240,"Spi, Nec",1
o76lah,Athanasia de Alger Obelia,Who Made Me A Princess,earth,N/A,111,1562,N/A,N/A,0,N/A,false,false,N/A,N/A,67,48,51,255,"Bel, Alm",1
o76g8q,Tsuki,Billlie,earth,cool,14,706,N/A,N/A,0,N/A,false,false,N/A,N/A,45,56,40,262,"Alm, Tim",1
o76e2j,Yoisaki Kanade,Project SEKAI,wind,N/A,335,751,N/A,N/A,0,N/A,false,false,N/A,N/A,55,60,69,299,"Spi, Wil",1
o7692x,Il Capitano,Genshin Impact,void,genshit,54,1573,N/A,N/A,0,N/A,false,false,N/A,N/A,58,48,41,272,"Spi, Roc",1
o75oxg,Doroka,The Kingdoms of Ruin,earth,N/A,4,1151,N/A,N/A,0,N/A,false,false,N/A,N/A,45,56,54,267,"Ser, Pur",1
o75gm3,Okisuke,Naruto: Shippuden,fire,low,0,76,N/A,N/A,0,N/A,false,false,N/A,N/A,43,44,57,293,"Tau, Und",1
o7545y,Sumire Yoshizawa,Persona 5,wind,N/A,34,791,N/A,N/A,0,N/A,false,false,N/A,N/A,44,50,57,233,"Pur, Ser",1
o74dpo,Rudo,Gachiakuta,metal,N/A,14,688,N/A,N/A,0,N/A,false,false,N/A,N/A,65,57,42,269,"Dra, Rol",1
o74b6o,Inoko,Demon Slayer,earth,slayer,20,211,N/A,N/A,0,N/A,false,false,N/A,N/A,48,48,56,235,"Mim, Pur",1
o7490l,Chika Fujiwara,Kaguya-sama: Love is War,metal,N/A,462,1410,N/A,N/A,0,N/A,false,false,N/A,N/A,46,54,72,260,"Dra, Tim",1
o747yn,Gurimu Igarashi,Blue Lock,fire,blue,11,784,N/A,N/A,0,N/A,false,false,N/A,N/A,51,57,58,271,"Mys, Out",1
o745h5,Natsuki Jam,MAD MEDiCiNE,fire,cool,10,739,N/A,N/A,0,N/A,false,false,N/A,N/A,52,56,53,242,"Rot, Tri",1
o744bc,Yennefer of Vengerberg,The Witcher 3: Wild Hunt,light,N/A,35,1291,N/A,N/A,0,N/A,false,false,N/A,N/A,59,52,40,276,"Mim, Rot",1
o743d4,Sugar Swan Cookie,Cookie Run,wind,cookie,1,784,N/A,N/A,0,N/A,false,false,N/A,N/A,43,43,41,239,"Out, Tim",1
o73zaj,Oboro Shirakumo,My Hero Academia,void,mha,5,509,N/A,N/A,0,N/A,false,false,N/A,N/A,48,53,53,276,"Ser, Ven",1
o72r02,Adventurer Cookie,Cookie Run,wood,cookie,6,1405,N/A,N/A,0,N/A,false,false,N/A,N/A,43,46,47,272,"Pur, Ser",1
o72m5t,Taehoon Seong,Viral Hit!,wood,N/A,51,806,N/A,N/A,0,N/A,false,false,N/A,N/A,75,58,46,280,"Spi, Ref",1
o725o6,Sunny,Girls' Generation,wood,cool,15,1320,N/A,N/A,0,N/A,false,false,N/A,N/A,58,71,52,264,"Sou, Ban",1
o71i2x,Tier Harribel,Bleach,light,bleach,64,1773,N/A,N/A,0,N/A,false,false,N/A,N/A,44,56,40,252,"Har, Tri",1
o71cc5,Stella Vermillion,Chivalry of a Failed Knight,fire,N/A,89,1034,N/A,N/A,0,N/A,false,false,N/A,N/A,53,47,40,250,"Ven, Out",1
o719ix,Shoichi Irie,Katekyo Hitman Reborn!,wind,low,0,38,N/A,N/A,0,N/A,false,false,N/A,N/A,57,52,53,282,"Sha, Nec",1
o70yrd,Jiung,P1HARMONY,ice,cool,43,581,N/A,N/A,0,N/A,false,false,N/A,N/A,45,75,48,288,"Dru, Ban",1
o70api,Damon Salvatore,Vampire Diaries,fire,N/A,85,729,N/A,N/A,0,N/A,false,false,N/A,N/A,47,77,59,312,"Nec, Har",1
o708c7,Drogoz,Paladins,void,N/A,4,1360,N/A,N/A,0,N/A,false,false,N/A,N/A,44,70,52,245,"Dra, Ref",1
o702qq,Yachiru Kusajishi,Bleach,ice,bleach,12,1818,N/A,N/A,0,N/A,false,false,N/A,N/A,48,52,48,241,"Alm, Sou",1
o6zzhu,Ryouhei Hayashi,Tokyo Revengers,metal,tokyo,4,1812,N/A,N/A,0,N/A,false,false,N/A,N/A,54,53,45,254,"Vis, Pur",1
o6zuyu,Mina,Twice,wood,cool,340,376,N/A,N/A,0,N/A,false,false,N/A,N/A,41,49,43,271,"Dra, Roc",1
o6zu1x,Seungmin,Golden Child,ice,cool,3,1997,N/A,N/A,0,N/A,false,false,N/A,N/A,65,60,52,272,"Spi, Ven",1
o6zoqw,Park Jihoon,SOLOIST,metal,cool,15,1990,N/A,N/A,0,N/A,false,false,N/A,N/A,54,44,46,267,"Und, Ato",1
o6znqu,Benten,Naruto: Shippuden,wood,low,0,64,N/A,N/A,0,N/A,false,false,N/A,N/A,58,42,41,246,"Tau, Mim",1
o6zlan,Masashi Kawahara,Chaos;Child,void,low,0,36,N/A,N/A,0,N/A,false,false,N/A,N/A,46,55,57,242,"Ser, Ban",1
o6zbia,Black Widow,Marvel Cinematic Universe,light,N/A,59,1192,N/A,N/A,0,N/A,false,false,N/A,N/A,48,55,43,238,"Mim, Vor",1
o6z4e3,Bloom,Winx Club,light,N/A,40,723,N/A,N/A,0,N/A,false,false,N/A,N/A,41,55,57,238,"Har, Wil",1
o6xovo,Byakuya Kuchiki,Bleach,metal,bleach,105,872,N/A,N/A,0,N/A,false,false,N/A,N/A,48,47,60,278,"Bli, Hol",1
o6xnyg,Tawkerr,My Singing Monsters,ice,low,2,85,N/A,N/A,0,N/A,false,false,N/A,N/A,77,43,56,256,"Rol, Har",1
o6xda3,Jun,Seventeen,void,N/A,99,698,N/A,N/A,0,N/A,false,false,N/A,N/A,63,41,42,259,"For, Alm",1
o6x3ty,Herrscher of Sentience,Honkai Impact 3rd,void,N/A,122,1928,N/A,N/A,0,N/A,false,false,N/A,N/A,42,43,49,271,"Mim, Ser",1
o6x25a,Allelujah Haptism,Mobile Suit Gundam 00,ice,low,1,95,N/A,N/A,0,N/A,false,false,N/A,N/A,43,53,48,247,"Bli, Hel",1
o6ws5n,Nino Nakano,The Quintessential Quintuplets,wood,N/A,1048,1535,N/A,N/A,0,N/A,false,false,N/A,N/A,45,60,50,253,"Tim, Sou",1
o6wq8b,Liebe,Black Clover,metal,N/A,24,955,N/A,N/A,0,N/A,false,false,N/A,N/A,46,58,51,284,"Dru, Vis",1
o6wn9k,Shaw,Mr Love: Queen's Choice,fire,low,8,90,N/A,N/A,0,N/A,false,false,N/A,N/A,50,46,57,296,"Ato, Vor",1
o6wicl,Aoi Kanzaki,Demon Slayer,wood,slayer,22,1002,N/A,N/A,0,N/A,false,false,N/A,N/A,49,60,57,256,"Tim, Und",1
o6wcc7,Leila,Vampire Hunter D,ice,low,0,87,N/A,N/A,0,N/A,false,false,N/A,N/A,54,84,55,234,"Hol, Pur",1
o6w36c,Daenerys Targaryen,Game of Thrones,wind,N/A,89,1439,N/A,N/A,0,N/A,false,false,N/A,N/A,66,60,42,243,"Mys, Eth",1
o6w1av,Misha,Honkai Star Rail,fire,honkai,33,756,N/A,N/A,0,N/A,false,false,N/A,N/A,51,44,44,240,"Dra, Nec",1
o6vwhp,Shin Yuna,Mercenary Enrollment,wood,N/A,10,1498,N/A,N/A,0,N/A,false,false,N/A,N/A,42,52,80,240,"Dra, Pur",1
o6vlhe,Kuro,SERVAMP,earth,N/A,47,1083,N/A,N/A,0,N/A,false,false,N/A,N/A,48,45,57,260,"Ven, Dru",1
o6vfuc,Seiya Ryuuguuin,Cautious Hero,wind,N/A,13,650,N/A,N/A,0,N/A,false,false,N/A,N/A,50,60,53,230,"Ato, Dra",1
o6vbo9,Douma,Demon Slayer,ice,slayer,296,1992,N/A,N/A,0,N/A,false,false,N/A,N/A,47,41,48,251,"Rol, Sha",1
o6v9ll,Pudding Cookie,Cookie Run,earth,cookie,1,664,N/A,N/A,0,N/A,false,false,N/A,N/A,67,43,48,253,"Hol, Ato",1
o6uygp,Mayo,Soul Tide,wind,N/A,5,1773,N/A,N/A,0,N/A,false,false,N/A,N/A,55,41,57,248,"Tem, Hel",1
o6uvaa,Leon S. Kennedy,Resident Evil,ice,N/A,318,1002,N/A,N/A,0,N/A,false,false,N/A,N/A,59,47,58,244,"Out, Rot",1
o6ujrf,Soshiro Hoshina,Monster #8,ice,N/A,28,564,N/A,N/A,0,N/A,false,false,N/A,N/A,43,44,48,240,"Sha, Hyp",1
o6uhg6,Lich,Granblue Fantasy,wood,N/A,6,1178,N/A,N/A,0,N/A,false,false,N/A,N/A,56,43,42,237,"Mys, Dra",1
o6ugq4,Cid Kagenou,The Eminence in Shadow,metal,N/A,380,541,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,43,298,"Und, Vor",1
o6ucep,Miyo Murosaki,Onimai: I'm Now Your Sister!,earth,N/A,10,1369,N/A,N/A,0,N/A,false,false,N/A,N/A,46,51,40,276,"Vis, Roc",1
o6tx5g,Aqua,Kingdom Hearts,wind,N/A,39,1997,N/A,N/A,0,N/A,false,false,N/A,N/A,59,58,57,240,"Roc, Sou",1
o6tw8g,Momoe Sawaki,Wonder Egg Priority,wood,N/A,26,1109,N/A,N/A,0,N/A,false,false,N/A,N/A,54,51,42,273,"Ref, Bel",1
o6tuq7,Sam Winchester,Supernatural,ice,N/A,76,1556,N/A,N/A,0,N/A,false,false,N/A,N/A,53,47,51,258,"Bod, Hel",1
o6tqev,Rachel Amber,Life is Strange,ice,N/A,20,799,N/A,N/A,0,N/A,false,false,N/A,N/A,50,59,44,320,"Vis, Eth",1
o6tpai,Nyx,Hades,light,N/A,29,1696,N/A,N/A,0,N/A,false,false,N/A,N/A,51,41,94,283,"Bel, Spi",1
o6tnpo,Lucy,Cyberpunk: Edgerunners,light,N/A,612,818,N/A,N/A,0,N/A,false,false,N/A,N/A,44,52,51,260,"Ven, Dra",1
o6tkzv,Alluka Zoldyck,Hunter x Hunter,wind,N/A,72,1862,N/A,N/A,0,N/A,false,false,N/A,N/A,42,45,48,265,"Spi, Cos",1
o6ti1d,Yukime,The Eminence in Shadow,light,N/A,18,1350,N/A,N/A,0,N/A,false,false,N/A,N/A,46,44,49,243,"Ref, Ser",1
o6smwc,Yuzuha Shiba,Tokyo Revengers,void,tokyo,28,1080,N/A,N/A,0,N/A,false,false,N/A,N/A,55,60,50,235,"Hyp, Ser",1
o6sk1n,Kasuga Tsubaki,Blue Archive,fire,N/A,10,1491,N/A,N/A,0,N/A,false,false,N/A,N/A,57,53,42,316,"Spi, Sha",1
o6seyd,Claude de Alger Obelia,Who Made Me A Princess,light,N/A,98,1590,N/A,N/A,0,N/A,false,false,N/A,N/A,53,41,75,260,"Ban, Sou",1
o6saog,Isabella,The Promised Neverland,earth,N/A,17,794,N/A,N/A,0,N/A,false,false,N/A,N/A,50,42,48,311,"Bel, Out",1
o6s6t2,Erimi Mushibami,Kakegurui,fire,N/A,13,1467,N/A,N/A,0,N/A,false,false,N/A,N/A,48,53,56,249,"Ven, Bli",1
o6s5ic,Hoshino Ichika,Project SEKAI,light,N/A,79,1746,N/A,N/A,0,N/A,false,false,N/A,N/A,56,55,54,280,"Cos, For",1
